,weight,strat,psu,WGTFLAG,FinalWgt,Year,State,Schoolname,RegionName,CR2,CR3,CR5
783,2.280959999999999,2,17,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,
784,4.113999999999999,2,18,U,1,2024,AL,Decatur Middle School,Decatur,2.0,1.0,3.0
785,2.6252875,2,19,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,6.0
786,5.9292,2,20,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,6.0
787,4.6864636363636345,2,21,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,6.0
788,2.6252875,2,22,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,6.0
789,3.5212499999999984,2,23,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,5.0
790,5.0489999999999995,2,24,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,3.0
791,5.9292,2,15,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,6.0
792,4.6864636363636345,2,16,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,6.0
793,5.8531,2,17,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,7.0
794,3.798437499999998,2,18,U,1,2024,AL,Decatur Middle School,Decatur,2.0,1.0,5.0
795,4.6864636363636345,2,19,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,6.0
796,3.5212499999999984,2,20,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,5.0
797,2.807999999999999,2,21,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,5.0
798,2.280959999999999,2,22,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,3.0
799,2.280959999999999,2,23,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,
800,3.29110294117647,2,24,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,5.0
801,3.29110294117647,2,15,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,5.0
802,5.973942857142857,2,16,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,3.0
803,4.14375,2,17,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,5.0
804,4.14375,2,18,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,
805,2.799899999999999,2,19,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,6.0
806,3.798437499999998,2,20,U,1,2024,AL,Decatur Middle School,Decatur,2.0,1.0,5.0
807,3.0986999999999987,2,21,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,3.0
808,3.0986999999999987,2,22,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,3.0
809,4.14375,2,23,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,5.0
810,2.807999999999999,2,24,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,5.0
811,3.051284210526316,2,15,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,6.0
812,4.6864636363636345,2,16,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,6.0
813,4.14375,2,17,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,5.0
814,7.354285714285713,2,18,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,5.0
815,5.973942857142857,2,19,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,3.0
816,5.973942857142857,2,20,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,3.0
817,2.799899999999999,2,21,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,6.0
818,3.798437499999998,2,22,U,1,2024,AL,Decatur Middle School,Decatur,2.0,1.0,5.0
819,2.280959999999999,2,23,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,3.0
820,2.6252875,2,24,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,6.0
821,8.555250000000001,2,15,U,1,2024,AL,Decatur Middle School,Decatur,2.0,1.0,6.0
822,2.6252875,2,16,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,6.0
823,2.799899999999999,2,17,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,6.0
824,4.6864636363636345,2,18,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,6.0
825,3.0986999999999987,2,19,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,3.0
826,3.29110294117647,2,20,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,5.0
827,3.29110294117647,2,21,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,5.0
828,3.0986999999999987,2,22,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,3.0
829,4.113999999999999,2,23,U,1,2024,AL,Decatur Middle School,Decatur,2.0,1.0,3.0
830,5.973942857142857,2,24,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,3.0
831,3.051284210526316,2,15,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,6.0
832,4.544759999999999,2,16,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,3.0
833,3.5212499999999984,2,17,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,5.0
834,3.051284210526316,2,18,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,6.0
835,3.6992999999999987,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0
836,4.898282608695651,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
837,4.898282608695651,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
838,4.898282608695651,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
839,5.129441176470588,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
840,3.3038076923076916,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0
841,4.898282608695651,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
842,5.129441176470588,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
843,5.129441176470588,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
844,5.120499999999999,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0
845,4.898282608695651,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
846,4.898282608695651,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
847,3.6992999999999987,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0
848,5.120499999999999,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0
849,5.129441176470588,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
850,5.129441176470588,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
851,5.120499999999999,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0
852,9.356549999999997,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0
853,4.898282608695651,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
854,3.3038076923076916,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0
855,3.6992999999999987,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,,3.0
856,3.3038076923076916,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0
857,3.3038076923076916,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0
858,5.129441176470588,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
859,5.129441176470588,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
860,9.356549999999997,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0
861,4.898282608695651,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
862,3.6992999999999987,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0
863,3.6992999999999987,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0
864,3.3038076923076916,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0
865,5.120499999999999,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0
866,9.356549999999997,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0
867,3.3038076923076916,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0
868,5.129441176470588,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
869,9.356549999999997,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0
870,4.898282608695651,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
871,3.3038076923076916,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,
872,3.6992999999999987,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,,3.0
873,5.129441176470588,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
874,9.356549999999997,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0
875,4.898282608695651,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
876,9.356549999999997,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0
877,4.898282608695651,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
878,9.356549999999997,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0
879,3.6992999999999987,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0
880,4.898282608695651,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
881,3.3038076923076916,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0
882,5.129441176470588,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
883,4.898282608695651,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
884,3.3038076923076916,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0
885,4.86219,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,6.0
886,0.36716,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,7.0
887,5.120499999999999,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0
888,4.898282608695651,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
889,3.6992999999999987,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0
890,3.3038076923076916,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0
891,5.120499999999999,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0
892,3.6992999999999987,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0
893,4.898282608695651,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
894,4.898282608695651,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
895,4.898282608695651,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,
896,5.120499999999999,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0
897,3.6992999999999987,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0
898,4.898282608695651,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
899,4.898282608695651,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
900,5.120499999999999,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0
901,3.6992999999999987,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0
902,5.120499999999999,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0
903,4.898282608695651,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
904,9.356549999999997,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0
905,5.129441176470588,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
906,9.356549999999997,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0
907,4.898282608695651,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
908,5.129441176470588,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
909,4.898282608695651,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
910,5.129441176470588,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
911,3.3038076923076916,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0
912,9.356549999999997,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0
913,5.129441176470588,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
914,5.129441176470588,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
915,3.3038076923076916,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0
916,5.129441176470588,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
917,3.6992999999999987,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,,3.0
918,3.6992999999999987,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,,3.0
919,3.6992999999999987,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0
920,3.6992999999999987,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0
921,4.898282608695651,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0
922,5.129441176470588,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0
923,3.3038076923076916,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0
924,7.00524,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0
925,8.7108,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,2.0,3.0
926,7.00524,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0
927,6.223800000000001,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,6.0
928,5.96275,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,1.0,3.0
929,3.559831578947369,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
930,6.313500000000002,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0
931,18.043799999999997,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,3.0,3.0
932,6.313500000000002,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0
933,8.7108,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,2.0,3.0
934,3.559831578947369,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
935,3.559831578947369,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
936,3.559831578947369,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
937,7.00524,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0
938,6.313500000000002,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0
939,3.559831578947369,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
940,5.96275,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,1.0,3.0
941,5.96275,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,1.0,3.0
942,3.559831578947369,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
943,3.559831578947369,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
944,6.313500000000002,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0
945,0.22967999999999994,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,5.0
946,7.00524,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0
947,5.96275,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,1.0,3.0
948,3.559831578947369,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
949,6.313500000000002,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0
950,7.00524,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0
951,6.313500000000002,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0
952,8.7108,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,2.0,3.0
953,3.559831578947369,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
954,5.96275,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,1.0,3.0
955,7.00524,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0
956,3.559831578947369,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
957,3.559831578947369,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
958,3.559831578947369,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,,3.0
959,7.00524,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0
960,3.559831578947369,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
961,7.00524,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0
962,7.00524,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0
963,5.96275,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,1.0,3.0
964,3.559831578947369,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
965,6.313500000000002,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0
966,6.277919999999998,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,6.0
967,3.1225600000000004,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,2.0,6.0
968,6.313500000000002,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0
969,6.313500000000002,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0
970,18.043799999999997,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,3.0,3.0
971,7.00524,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,
972,8.7108,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,2.0,3.0
973,6.313500000000002,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0
974,6.06144,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,6.0
975,6.313500000000002,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0
976,3.559831578947369,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
977,3.559831578947369,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
978,3.559831578947369,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
979,3.559831578947369,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
980,3.559831578947369,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0
981,6.79728,3,9,U,1,2024,AL,Smith Middle School,Birmingham,2.0,3.0,6.0
982,24.732959999999995,3,10,U,1,2024,AL,Smith Middle School,Birmingham,2.0,3.0,3.0
983,14.50261333333333,3,9,U,1,2024,AL,Smith Middle School,Birmingham,1.0,2.0,3.0
984,12.219259999999998,3,10,U,1,2024,AL,Smith Middle School,Birmingham,2.0,1.0,3.0
985,12.219259999999998,3,9,U,1,2024,AL,Smith Middle School,Birmingham,2.0,1.0,3.0
986,6.39744,3,10,U,1,2024,AL,Smith Middle School,Birmingham,1.0,3.0,6.0
987,12.219259999999998,3,9,U,1,2024,AL,Smith Middle School,Birmingham,2.0,1.0,3.0
988,24.732959999999995,3,10,U,1,2024,AL,Smith Middle School,Birmingham,2.0,3.0,3.0
989,12.219259999999998,3,9,U,1,2024,AL,Smith Middle School,Birmingham,2.0,1.0,3.0
990,46.00191999999999,3,10,U,1,2024,AL,Smith Middle School,Birmingham,1.0,1.0,3.0
991,14.50261333333333,3,9,U,1,2024,AL,Smith Middle School,Birmingham,1.0,2.0,3.0
992,12.219259999999998,3,10,U,1,2024,AL,Smith Middle School,Birmingham,2.0,1.0,3.0
993,18.490831999999994,3,9,U,1,2024,AL,Smith Middle School,Birmingham,2.0,2.0,3.0
994,24.732959999999995,3,10,U,1,2024,AL,Smith Middle School,Birmingham,2.0,3.0,3.0
995,12.219259999999998,3,9,U,1,2024,AL,Smith Middle School,Birmingham,2.0,1.0,3.0
996,14.50261333333333,3,10,U,1,2024,AL,Smith Middle School,Birmingham,1.0,2.0,3.0
997,12.219259999999998,3,9,U,1,2024,AL,Smith Middle School,Birmingham,2.0,1.0,3.0
998,18.490831999999994,3,10,U,1,2024,AL,Smith Middle School,Birmingham,2.0,2.0,3.0
999,24.732959999999995,3,9,U,1,2024,AL,Smith Middle School,Birmingham,2.0,3.0,3.0
1000,6.79728,3,10,U,1,2024,AL,Smith Middle School,Birmingham,2.0,3.0,6.0
1001,18.490831999999994,3,9,U,1,2024,AL,Smith Middle School,Birmingham,2.0,2.0,3.0
1002,46.55615999999999,3,10,U,1,2024,AL,Smith Middle School,Birmingham,1.0,3.0,3.0
1003,18.490831999999994,3,9,U,1,2024,AL,Smith Middle School,Birmingham,2.0,2.0,3.0
1004,18.490831999999994,3,10,U,1,2024,AL,Smith Middle School,Birmingham,2.0,2.0,3.0
1005,12.219259999999998,3,9,U,1,2024,AL,Smith Middle School,Birmingham,2.0,1.0,3.0
1006,5.912269999999999,1,1,U,1,2024,AL,Burns Middle School,Mobile,2.0,3.0,3.0
1007,5.2416,1,2,U,1,2024,AL,Burns Middle School,Mobile,2.0,1.0,7.0
1008,4.445074285714285,1,3,U,1,2024,AL,Burns Middle School,Mobile,1.0,3.0,5.0
1009,3.897226666666666,1,4,U,1,2024,AL,Burns Middle School,Mobile,2.0,3.0,6.0
1010,4.337464444444443,1,5,U,1,2024,AL,Burns Middle School,Mobile,2.0,2.0,3.0
1011,6.9776,1,1,U,1,2024,AL,Burns Middle School,Mobile,1.0,1.0,3.0
1012,6.9776,1,2,U,1,2024,AL,Burns Middle School,Mobile,1.0,1.0,3.0
1013,4.337464444444443,1,3,U,1,2024,AL,Burns Middle School,Mobile,2.0,2.0,3.0
1014,4.2623999999999995,1,4,U,1,2024,AL,Burns Middle School,Mobile,1.0,1.0,5.0
1015,6.23712,1,5,U,1,2024,AL,Burns Middle School,Mobile,1.0,3.0,3.0
1016,3.897226666666666,1,1,U,1,2024,AL,Burns Middle School,Mobile,2.0,3.0,6.0
1017,5.912269999999999,1,2,U,1,2024,AL,Burns Middle School,Mobile,2.0,3.0,3.0
1018,6.9776,1,3,U,1,2024,AL,Burns Middle School,Mobile,1.0,1.0,3.0
1019,6.00572,1,4,U,1,2024,AL,Burns Middle School,Mobile,1.0,2.0,3.0
1020,8.246254545454546,1,5,U,1,2024,AL,Burns Middle School,Mobile,2.0,1.0,3.0
1021,4.2623999999999995,1,1,U,1,2024,AL,Burns Middle School,Mobile,1.0,1.0,5.0
1022,5.912269999999999,1,2,U,1,2024,AL,Burns Middle School,Mobile,2.0,3.0,3.0
1023,4.445074285714285,1,3,U,1,2024,AL,Burns Middle School,Mobile,1.0,3.0,5.0
1024,5.39616,1,4,U,1,2024,AL,Burns Middle School,Mobile,1.0,3.0,6.0
1025,8.246254545454546,1,5,U,1,2024,AL,Burns Middle School,Mobile,2.0,1.0,3.0
1026,6.9776,1,1,U,1,2024,AL,Burns Middle School,Mobile,1.0,1.0,3.0
1027,6.9776,1,2,U,1,2024,AL,Burns Middle School,Mobile,1.0,1.0,3.0
1028,8.246254545454546,1,3,U,1,2024,AL,Burns Middle School,Mobile,2.0,1.0,3.0
1029,32.3232,1,4,U,1,2024,AL,Burns Middle School,Mobile,2.0,1.0,5.0
1030,4.337464444444443,1,5,U,1,2024,AL,Burns Middle School,Mobile,2.0,2.0,3.0
1031,6.23712,1,1,U,1,2024,AL,Burns Middle School,Mobile,1.0,3.0,3.0
1032,8.246254545454546,1,2,U,1,2024,AL,Burns Middle School,Mobile,2.0,1.0,3.0
1033,6.420239999999999,1,3,U,1,2024,AL,Burns Middle School,Mobile,1.0,2.0,5.0
1034,4.2623999999999995,1,4,U,1,2024,AL,Burns Middle School,Mobile,1.0,1.0,5.0
1035,4.337464444444443,1,5,U,1,2024,AL,Burns Middle School,Mobile,2.0,2.0,3.0
1036,6.9776,1,1,U,1,2024,AL,Burns Middle School,Mobile,1.0,1.0,3.0
1037,4.2623999999999995,1,2,U,1,2024,AL,Burns Middle School,Mobile,1.0,1.0,5.0
1038,5.162559999999998,1,3,U,1,2024,AL,Burns Middle School,Mobile,2.0,3.0,2.0
1039,2.7331199999999995,1,4,U,1,2024,AL,Burns Middle School,Mobile,2.0,3.0,7.0
1040,5.912269999999999,1,5,U,1,2024,AL,Burns Middle School,Mobile,2.0,3.0,3.0
1041,6.23712,1,1,U,1,2024,AL,Burns Middle School,Mobile,1.0,3.0,3.0
1042,3.93312,1,2,U,1,2024,AL,Burns Middle School,Mobile,1.0,2.0,2.0
1043,6.00572,1,3,U,1,2024,AL,Burns Middle School,Mobile,1.0,2.0,3.0
1044,6.9776,1,4,U,1,2024,AL,Burns Middle School,Mobile,1.0,1.0,3.0
1045,6.00572,1,5,U,1,2024,AL,Burns Middle School,Mobile,1.0,2.0,3.0
