Unnamed: 0,weight,strat,psu,WGTFLAG,FinalWgt,Year,State,Schoolname,RegionName,CR2,CR3,CR5,CR7,CR11,CR12,CR13,CR21,CR22,CR23,CR54,CR56
774,2.6252875,2,18,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,6.0,1,4,2,1,2,2,1,1,2
775,1.95075,2,19,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,7.0,1,2,1,1,2,2,1,1,1
776,2.807999999999999,2,20,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,5.0,2,2,1,1,2,1,1,1,1
777,2.38425,2,21,U,1,2024,AL,Decatur Middle School,Decatur,2.0,1.0,7.0,2,1,1,1,2,2,1,1,1
778,3.29110294117647,2,22,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,5.0,2,2,2,1,2,2,1,1,1
779,2.807999999999999,2,23,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,5.0,2,1,1,1,2,1,1,1,1
780,3.051284210526316,2,24,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,6.0,2,1,1,1,2,1,1,1,1
781,7.354285714285713,2,15,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,5.0,2,2,1,1,2,1,1,1,1
782,2.6252875,2,16,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,6.0,2,2,1,1,2,1,1,1,1
783,2.280959999999999,2,17,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,,1,2,1,1,2,2,1,1,1
784,4.113999999999999,2,18,U,1,2024,AL,Decatur Middle School,Decatur,2.0,1.0,3.0,1,2,1,1,2,2,1,1,1
785,2.6252875,2,19,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,6.0,2,2,2,1,2,2,1,1,1
786,5.9292,2,20,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,6.0,2,1,1,1,2,1,1,1,1
787,4.6864636363636345,2,21,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,6.0,2,2,1,1,2,1,1,1,1
788,2.6252875,2,22,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,6.0,2,2,2,1,2,1,1,1,1
789,3.5212499999999984,2,23,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,5.0,2,3,2,1,2,2,1,1,1
790,5.049,2,24,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,3.0,1,2,1,1,2,2,1,1,1
791,5.9292,2,15,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,6.0,2,1,1,1,2,1,1,1,1
792,4.6864636363636345,2,16,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,6.0,2,2,1,1,2,1,1,1,1
793,5.8531,2,17,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,7.0,2,2,1,1,2,1,1,1,1
794,3.798437499999998,2,18,U,1,2024,AL,Decatur Middle School,Decatur,2.0,1.0,5.0,1,2,1,1,2,1,1,1,1
795,4.6864636363636345,2,19,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,6.0,1,2,2,1,2,1,1,1,1
796,3.5212499999999984,2,20,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,5.0,2,3,2,1,2,1,1,1,1
797,2.807999999999999,2,21,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,5.0,2,1,1,1,2,1,1,1,1
798,2.280959999999999,2,22,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,3.0,2,2,1,1,2,1,1,1,1
799,2.280959999999999,2,23,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,,1,2,1,1,2,1,1,1,1
800,3.29110294117647,2,24,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,5.0,1,2,3,1,2,2,1,1,1
801,3.29110294117647,2,15,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,5.0,2,2,1,1,2,2,1,1,1
802,5.973942857142857,2,16,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,3.0,2,1,1,1,2,2,1,1,1
803,4.14375,2,17,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,5.0,2,1,1,1,2,1,1,1,1
804,4.14375,2,18,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,,1,2,1,1,2,2,1,1,1
805,2.799899999999999,2,19,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,6.0,2,2,1,1,2,2,1,1,1
806,3.798437499999998,2,20,U,1,2024,AL,Decatur Middle School,Decatur,2.0,1.0,5.0,1,1,1,1,2,1,1,1,1
807,3.0986999999999987,2,21,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,3.0,2,3,2,1,2,3,1,1,1
808,3.0986999999999987,2,22,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,3.0,2,2,1,1,2,2,1,1,1
809,4.14375,2,23,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,5.0,2,1,1,1,2,1,1,1,1
810,2.807999999999999,2,24,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,5.0,2,1,1,1,2,1,1,1,1
811,3.051284210526316,2,15,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,6.0,2,2,1,1,2,1,1,1,1
812,4.6864636363636345,2,16,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,6.0,2,2,1,1,2,1,1,1,1
813,4.14375,2,17,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,5.0,1,2,1,1,2,1,1,1,1
814,7.354285714285713,2,18,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,5.0,2,2,1,1,2,1,1,1,1
815,5.973942857142857,2,19,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,3.0,2,1,1,1,2,1,1,1,1
816,5.973942857142857,2,20,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
817,2.799899999999999,2,21,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,6.0,2,1,1,1,2,1,1,1,1
818,3.798437499999998,2,22,U,1,2024,AL,Decatur Middle School,Decatur,2.0,1.0,5.0,2,1,1,1,2,1,1,1,1
819,2.280959999999999,2,23,U,1,2024,AL,Decatur Middle School,Decatur,1.0,2.0,3.0,2,1,1,1,2,1,1,1,1
820,2.6252875,2,24,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,6.0,2,2,2,1,2,2,1,1,2
821,8.555250000000001,2,15,U,1,2024,AL,Decatur Middle School,Decatur,2.0,1.0,6.0,1,1,1,1,2,2,1,1,1
822,2.6252875,2,16,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,6.0,2,2,2,1,2,2,1,1,1
823,2.799899999999999,2,17,U,1,2024,AL,Decatur Middle School,Decatur,1.0,1.0,6.0,1,1,1,1,2,1,1,1,1
824,4.6864636363636345,2,18,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,6.0,2,2,2,1,2,1,1,1,1
825,3.0986999999999987,2,19,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,3.0,2,3,2,1,2,2,1,1,1
826,3.29110294117647,2,20,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,5.0,2,2,2,1,2,2,1,1,2
827,3.29110294117647,2,21,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,5.0,2,2,1,1,2,2,1,1,1
828,3.0986999999999987,2,22,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,3.0,2,3,2,1,2,2,1,1,1
829,4.113999999999999,2,23,U,1,2024,AL,Decatur Middle School,Decatur,2.0,1.0,3.0,1,1,1,1,2,2,1,1,1
830,5.973942857142857,2,24,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
831,3.051284210526316,2,15,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,6.0,1,1,1,1,2,1,1,1,1
832,4.544759999999999,2,16,U,1,2024,AL,Decatur Middle School,Decatur,2.0,3.0,3.0,2,2,2,1,2,2,1,1,1
833,3.5212499999999984,2,17,U,1,2024,AL,Decatur Middle School,Decatur,1.0,3.0,5.0,2,2,1,1,2,1,1,1,1
834,3.051284210526316,2,18,U,1,2024,AL,Decatur Middle School,Decatur,2.0,2.0,6.0,2,1,1,1,2,2,1,1,1
835,3.699299999999999,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0,2,1,1,1,2,1,1,1,1
836,4.898282608695651,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
837,4.898282608695651,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,1,1,1,1
838,4.898282608695651,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
839,5.129441176470588,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,2,1,1,2,2,1,1,1
840,3.303807692307692,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0,2,2,1,1,2,2,1,1,1
841,4.898282608695651,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
842,5.129441176470588,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,2,1,1,2,2,1,1,1
843,5.129441176470588,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,2,1,1,2,2,1,1,1
844,5.120499999999999,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0,1,1,1,1,2,2,1,1,1
845,4.898282608695651,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
846,4.898282608695651,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
847,3.699299999999999,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0,2,1,1,1,2,1,1,1,1
848,5.120499999999999,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0,2,1,1,1,2,1,1,1,1
849,5.129441176470588,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,2,2,1,2,2,1,1,1
850,5.129441176470588,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,2,2,1,1,2,2,1,1,1
851,5.120499999999999,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0,1,1,1,1,2,2,1,1,1
852,9.356549999999997,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,1,1,1,1
853,4.898282608695651,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
854,3.303807692307692,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0,2,2,1,1,2,2,1,1,1
855,3.699299999999999,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,,3.0,2,2,1,1,2,2,1,1,1
856,3.303807692307692,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0,2,4,2,1,2,2,1,1,1
857,3.303807692307692,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0,2,2,1,1,2,2,1,1,1
858,5.129441176470588,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,2,2,1,2,2,1,1,2
859,5.129441176470588,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,2,2,1,1,2,2,1,1,1
860,9.356549999999997,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,2,1,1,1
861,4.898282608695651,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
862,3.699299999999999,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0,2,1,1,1,2,1,1,1,1
863,3.699299999999999,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0,2,1,1,1,2,1,1,1,1
864,3.303807692307692,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0,2,2,1,1,2,2,1,1,1
865,5.120499999999999,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0,1,1,1,1,2,2,1,1,1
866,9.356549999999997,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0,1,2,1,1,2,2,1,1,1
867,3.303807692307692,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0,2,2,2,1,2,3,1,1,1
868,5.129441176470588,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,2,2,1,2,2,1,1,1
869,9.356549999999997,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,2,1,1,1
870,4.898282608695651,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
871,3.303807692307692,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,,1,3,2,1,2,2,1,1,1
872,3.699299999999999,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,,3.0,1,2,1,1,2,2,1,1,1
873,5.129441176470588,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,4,2,1,2,2,1,1,1
874,9.356549999999997,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,2,1,1,1
875,4.898282608695651,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
876,9.356549999999997,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,2,1,1,1
877,4.898282608695651,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
878,9.356549999999997,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,2,1,1,1
879,3.699299999999999,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0,2,1,1,1,2,1,1,1,1
880,4.898282608695651,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,2,1,1,2,2,1,1,1
881,3.303807692307692,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0,2,2,1,1,2,2,1,1,1
882,5.129441176470588,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,2,2,1,2,2,1,1,1
883,4.898282608695651,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,2,1,1,1,2,1,1,1,1
884,3.303807692307692,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0,2,2,1,1,2,2,1,1,1
885,4.86219,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,6.0,1,1,1,1,2,1,1,1,1
886,0.36716,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,7.0,1,2,1,1,2,1,1,1,1
887,5.120499999999999,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0,1,2,1,1,2,2,1,1,1
888,4.898282608695651,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
889,3.699299999999999,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0,2,1,1,1,2,1,1,1,1
890,3.303807692307692,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0,2,2,1,1,2,2,1,1,1
891,5.120499999999999,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0,1,1,1,1,2,2,1,1,1
892,3.699299999999999,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0,2,1,1,1,2,1,1,1,1
893,4.898282608695651,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,2,1,1,2,2,1,1,1
894,4.898282608695651,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,1,1,1,1
895,4.898282608695651,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,,1,2,2,1,2,2,1,1,1
896,5.120499999999999,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0,1,2,1,1,2,2,1,1,1
897,3.699299999999999,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0,2,2,1,1,2,1,1,1,1
898,4.898282608695651,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,2,1,1,2,2,1,1,1
899,4.898282608695651,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,1,1,1,1
900,5.120499999999999,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0,2,1,1,1,2,1,1,1,1
901,3.699299999999999,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0,2,1,1,1,2,1,1,1,1
902,5.120499999999999,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,1.0,3.0,2,1,1,1,2,1,1,1,1
903,4.898282608695651,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,2,1,1,2,2,1,1,1
904,9.356549999999997,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,1,1,1,1
905,5.129441176470588,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,2,2,1,2,2,1,1,1
906,9.356549999999997,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,2,1,1,1
907,4.898282608695651,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
908,5.129441176470588,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,2,1,1,2,2,1,1,1
909,4.898282608695651,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,2,1,1,1,2,1,1,1,1
910,5.129441176470588,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,2,1,1,2,2,1,1,1
911,3.303807692307692,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0,2,2,1,1,2,2,1,1,1
912,9.356549999999997,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,2,1,1,1
913,5.129441176470588,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,2,2,1,2,2,1,1,1
914,5.129441176470588,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,2,1,1,2,2,1,1,1
915,3.303807692307692,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0,2,2,1,1,2,2,1,1,1
916,5.129441176470588,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,2,2,1,2,2,1,1,1
917,3.699299999999999,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,,3.0,1,2,1,1,2,2,1,1,1
918,3.699299999999999,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,,3.0,2,1,1,1,2,1,1,1,1
919,3.699299999999999,1,5,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0,2,1,1,1,2,1,1,1,1
920,3.699299999999999,1,1,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,2.0,3.0,2,1,1,1,2,1,1,1,1
921,4.898282608695651,1,2,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,2.0,3.0,1,2,1,1,2,2,1,1,1
922,5.129441176470588,1,3,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,2.0,3.0,3.0,1,2,1,1,2,2,1,1,1
923,3.303807692307692,1,4,U,1,2024,AL,Bush Hills Steam Academy Middle School,Birmingham,1.0,3.0,3.0,2,2,1,1,2,2,1,1,1
924,7.00524,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0,1,2,2,1,2,2,1,1,1
925,8.7108,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,2.0,3.0,2,1,1,1,2,1,1,1,1
926,7.00524,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0,1,2,2,1,2,2,1,1,1
927,6.223800000000001,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,6.0,1,1,1,1,2,2,1,1,1
928,5.96275,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,1.0,3.0,2,1,1,1,2,1,1,1,1
929,3.559831578947369,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,1,1,1,1
930,6.313500000000002,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,1,1,1,1
931,18.0438,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,3.0,3.0,2,2,2,1,2,2,1,1,1
932,6.313500000000002,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0,1,2,1,1,2,2,1,1,1
933,8.7108,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,2.0,3.0,2,1,1,1,2,1,1,1,1
934,3.559831578947369,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0,1,2,1,1,2,2,1,1,1
935,3.559831578947369,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,1,1,1,1
936,3.559831578947369,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
937,7.00524,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0,1,2,1,1,2,2,1,1,1
938,6.313500000000002,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,2,1,1,1
939,3.559831578947369,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
940,5.96275,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,1.0,3.0,2,1,1,1,2,1,1,1,1
941,5.96275,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,1.0,3.0,2,1,1,1,2,1,1,1,1
942,3.559831578947369,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
943,3.559831578947369,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
944,6.313500000000002,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,2,1,1,1
945,0.2296799999999999,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,5.0,2,2,2,1,2,2,1,1,1
946,7.00524,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0,1,2,2,1,2,2,1,1,1
947,5.96275,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,1.0,3.0,2,1,1,1,2,2,1,1,1
948,3.559831578947369,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
949,6.313500000000002,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,1,1,1,1
950,7.00524,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0,1,2,2,1,2,2,1,1,1
951,6.313500000000002,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,2,1,1,1
952,8.7108,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,2.0,3.0,2,1,1,1,2,1,1,1,1
953,3.559831578947369,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0,1,2,1,1,2,2,1,1,1
954,5.96275,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,1.0,3.0,2,1,1,1,2,1,1,1,1
955,7.00524,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0,1,2,2,1,2,2,1,1,1
956,3.559831578947369,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0,2,1,1,1,2,1,1,1,1
957,3.559831578947369,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
958,3.559831578947369,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,,3.0,1,2,1,1,2,2,1,1,1
959,7.00524,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0,1,3,4,1,2,3,1,1,1
960,3.559831578947369,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0,2,1,1,1,2,2,1,1,1
961,7.00524,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0,1,2,1,1,2,2,1,1,1
962,7.00524,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,3.0,1,2,1,1,2,2,1,1,1
963,5.96275,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,1.0,1.0,3.0,1,1,1,1,2,2,1,1,1
964,3.559831578947369,2,7,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,2.0,3.0,1,1,1,1,2,2,1,1,1
965,6.313500000000002,2,8,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,1.0,3.0,1,1,1,1,2,1,1,1,1
966,6.277919999999998,2,6,U,1,2024,AL,Green Acres Middle School,Birmingham,2.0,3.0,6.0,1,2,2,1,2,2,1,1,1
